Production_ID,Production_DateTime,Production_Date,Production_Hour,Production_Week,Production_Month,Shift_Type,Production_Line,Product_Type,Batch_Number,Machine_ID,Machine_Temperature,Machine_Run_Time,Downtime_Minutes,Maintenance_Status,Power_Consumption,Operator_ID,Operator_Experience,Shift_Hours,Material_Type,Material_Quality,Supplier_ID,Inventory_Level,Production_Target,Actual_Output,Production_Efficiency,Cycle_Time,Defect_Count,Rejection_Count,Factory_Temperature,Humidity_Level,Noise_Level,Delay_Status,Defect_Status,Failure_Risk,Predicted_Output
9182,2025-06-08 06:14:57.973205,2025-06-08,6,23,6,C,Line-3,Microchip,BATCH-5935,M-101,98.43,22,18,Pending,27.36,1019,11.0,7,Copper,High,200,977.0,663,554,93.39,2.76,0,8,30.59,60.6,55.07,0,0,0,534
9183,2026-02-03 11:31:57.973205,2026-02-03,11,6,2,B,Line-2,PCB,BATCH-0682,M-102,53.77,7,72,Done,51.11,1038,6.0,6,Silicon,Medium,207,407.0,1027,819,90.36,4.81,17,8,31.95,63.4,61.27,0,0,0,838
9184,2025-05-22 13:18:57.973205,2025-05-22,13,21,5,C,Line-2,PCB,BATCH-9914,M-104,88.48,13,23,Done,47.21,1011,7.0,11,Copper,Low,240,805.0,761,545,95.15,2.09,7,4,36.27,67.34,85.7,0,0,0,538
9185,2026-03-08 10:48:57.973205,2026-03-08,10,10,3,B,Line-3,Sensor,BATCH-2069,M-102,104.69,16,110,Pending,31.48,1019,13.0,8,Copper,Low,239,352.0,941,413,91.49,3.44,19,6,29.14,66.72,66.37,0,1,1,424
9186,2025-08-28 18:45:57.973205,2025-08-28,18,35,8,C,Line-1,Microchip,BATCH-7921,M-103,52.31,20,9,Pending,43.91,1017,4.0,8,Copper,Medium,236,265.0,842,656,76.57,3.1,17,8,39.24,38.17,61.08,0,0,0,672
9187,2026-04-22 00:28:57.973205,2026-04-22,0,17,4,C,Line-2,Sensor,BATCH-2395,M-102,100.38,6,66,Done,59.58,1024,13.0,10,Plastic,High,208,923.0,701,437,63.87,2.0,2,2,25.48,73.74,94.78,1,0,0,442
9190,2026-03-27 12:13:57.973205,2026-03-27,12,13,3,C,Line-1,Microchip,BATCH-8190,M-104,65.88,10,112,,46.55,1016,3.0,9,Silicon,Low,224,675.0,393,1014,84.53,4.09,3,3,24.99,67.21,83.32,0,0,0,1001
9191,2026-01-22 16:51:57.973205,2026-01-22,16,4,1,A,Line-2,PCB,BATCH-1066,M-104,92.76,9,0,Pending,25.82,1011,11.0,6,Silicon,Medium,232,784.0,952,1020,60.62,0.77,13,8,29.54,40.15,86.28,0,0,0,1038
9192,2026-04-23 05:51:57.973205,2026-04-23,5,17,4,C,Line-1,Sensor,BATCH-9246,M-104,116.58,13,58,Pending,17.83,1047,2.0,10,Plastic,High,216,352.0,718,1023,72.06,3.19,6,8,39.15,61.32,58.43,1,0,0,1033
9193,2025-08-24 12:58:57.973205,2025-08-24,12,34,8,A,Line-2,PCB,BATCH-7156,M-101,115.81,23,106,Pending,45.09,1030,6.0,10,Copper,High,211,764.0,375,910,81.35,3.92,6,0,34.34,30.07,78.55,0,0,1,890
9194,2026-05-04 20:11:57.973205,2026-05-04,20,19,5,C,Line-3,PCB,BATCH-1395,M-102,88.4,5,120,Done,27.35,1021,15.0,9,Plastic,Medium,226,835.0,447,309,78.27,4.89,7,9,23.46,65.37,108.13,0,0,0,324
9195,2025-05-21 03:55:57.973205,2025-05-21,3,21,5,B,Line-2,PCB,BATCH-6600,M-102,98.46,14,76,Pending,27.13,1003,11.0,9,Copper,Low,249,676.0,1106,428,69.36,3.08,15,3,31.91,66.5,112.45,1,1,1,447
9196,2025-09-26 19:20:57.973205,2025-09-26,19,39,9,B,Line-2,PCB,BATCH-3627,M-104,55.4,12,33,Done,56.37,1013,11.0,10,Plastic,High,243,610.0,771,972,78.53,4.2,14,5,35.65,42.04,67.06,0,0,0,971
9198,2025-08-02 11:51:57.973205,2025-08-02,11,31,8,C,Line-1,Microchip,BATCH-2559,M-102,92.9,14,107,,23.04,1014,4.0,10,Plastic,Low,207,789.0,1171,1009,95.8,4.31,13,9,39.86,70.83,117.26,0,0,0,993
9199,2025-10-28 11:14:57.973205,2025-10-28,11,44,10,A,Line-3,Sensor,BATCH-9644,M-103,61.06,15,34,Pending,35.06,1027,8.0,7,Copper,Medium,211,232.0,524,1014,76.51,0.61,13,5,30.0,49.74,64.06,0,0,0,1001
9200,2025-12-18 09:41:57.973205,2025-12-18,9,51,12,A,Line-1,Sensor,BATCH-1672,M-104,74.57,16,72,Pending,48.37,1024,8.0,12,Silicon,Medium,227,657.0,937,672,91.59,3.79,3,7,22.34,77.15,57.85,0,0,1,671
9201,2026-03-29 23:23:57.973205,2026-03-29,23,13,3,B,Line-3,Microchip,BATCH-9957,M-101,78.5,14,79,Pending,25.06,1014,6.0,12,Copper,High,241,411.0,657,895,91.68,1.6,16,5,20.6,79.54,93.46,0,0,1,879
9202,2026-05-08 16:28:57.973205,2026-05-08,16,19,5,B,Line-2,PCB,BATCH-1235,M-103,73.74,5,66,Pending,44.41,1025,2.0,12,Copper,Low,240,372.0,1149,1056,61.77,0.73,13,8,35.58,68.01,87.22,1,0,0,1042
9203,2026-01-14 19:14:57.973205,2026-01-14,19,3,1,C,Line-1,Sensor,BATCH-0807,M-102,80.88,20,96,Done,53.1,1036,12.0,8,Silicon,High,208,328.0,533,449,75.01,3.85,20,1,23.03,75.41,101.35,0,0,0,456
9204,2025-12-04 19:13:57.973205,2025-12-04,19,49,12,C,Line-1,Microchip,BATCH-6394,M-102,88.44,24,45,Pending,20.84,1047,11.0,10,Plastic,Medium,229,828.0,592,836,94.15,2.72,1,8,24.36,44.18,95.27,0,0,0,820
9205,2025-12-04 10:47:57.973205,2025-12-04,10,49,12,C,Line-3,Sensor,BATCH-1924,M-103,96.46,21,42,Pending,28.62,1024,6.0,8,Silicon,High,226,,535,731,95.39,3.92,17,4,23.91,46.7,96.97,0,0,0,745
9206,2025-05-29 10:15:57.973205,2025-05-29,10,22,5,C,Line-3,PCB,BATCH-7649,M-104,56.25,16,102,Done,25.72,1008,15.0,8,Plastic,Low,217,403.0,793,258,88.18,4.37,8,10,26.99,38.74,65.24,0,0,0,261
9207,2026-03-05 20:01:57.973205,2026-03-05,20,10,3,C,Line-2,Sensor,BATCH-7082,M-102,94.71,17,116,Done,20.5,1008,12.0,12,Copper,Medium,243,121.0,994,654,93.13,4.89,18,8,36.66,38.56,94.01,0,0,0,665
9208,2026-03-05 17:50:57.973205,2026-03-05,17,10,3,B,Line-1,Sensor,BATCH-9472,M-104,82.79,14,0,Done,46.78,1038,9.0,7,Plastic,Medium,239,443.0,740,931,94.7,3.17,10,8,37.21,72.41,106.54,0,0,0,918
9209,2026-02-12 16:02:57.973205,2026-02-12,16,7,2,A,Line-2,Microchip,BATCH-7048,M-102,108.1,13,69,Done,26.54,1050,10.0,8,Plastic,Low,225,519.0,839,501,87.13,4.17,9,5,21.74,56.26,108.95,0,1,0,513
9210,2025-12-17 10:42:57.973205,2025-12-17,10,51,12,A,Line-2,Sensor,BATCH-7546,M-102,108.89,6,102,Done,21.7,1048,12.0,9,Copper,High,210,533.0,568,872,72.15,0.56,18,8,36.06,58.14,53.83,1,0,0,869
9211,2026-04-20 00:38:57.973205,2026-04-20,0,17,4,C,Line-2,Microchip,BATCH-4180,M-102,55.3,5,97,Pending,42.28,1027,1.0,6,Silicon,Medium,244,565.0,1192,420,77.48,1.12,7,10,37.97,57.24,92.56,0,0,1,424
9212,2026-04-25 14:28:57.973205,2026-04-25,14,17,4,C,Line-2,PCB,BATCH-7162,M-104,110.6,11,47,Done,46.56,1016,13.0,10,Plastic,Medium,213,793.0,991,231,92.82,4.31,7,8,37.64,64.37,108.94,0,0,0,223
9213,2025-11-20 15:33:57.973205,2025-11-20,15,47,11,C,Line-1,Sensor,BATCH-7328,M-104,116.81,22,94,Done,22.01,1029,11.0,10,Plastic,Low,206,486.0,517,282,85.07,2.73,17,8,24.6,72.33,54.66,0,1,0,293
9214,2025-06-10 00:00:57.973205,2025-06-10,0,24,6,A,Line-3,Sensor,BATCH-0304,M-104,59.07,10,39,Pending,34.96,1015,11.0,9,Silicon,Low,228,557.0,853,995,78.03,4.05,9,4,39.15,71.12,77.28,0,0,0,1005
9215,2026-02-07 10:42:57.973205,2026-02-07,10,6,2,B,Line-3,Sensor,BATCH-5104,M-101,72.67,11,68,Pending,25.22,1034,5.0,12,Plastic,Medium,230,747.0,721,853,68.18,2.71,11,3,23.18,42.78,75.67,1,0,0,838
9216,2025-06-21 01:40:57.973205,2025-06-21,1,25,6,A,Line-3,Sensor,BATCH-8237,M-101,75.84,24,119,Done,22.97,1015,5.0,10,Copper,High,205,545.0,828,913,90.79,4.81,7,0,33.41,52.03,96.37,0,0,0,895
9217,2025-10-15 04:43:57.973205,2025-10-15,4,42,10,B,Line-3,Sensor,BATCH-9399,M-104,86.53,5,63,Done,15.79,1016,1.0,8,Plastic,High,217,541.0,454,837,96.26,1.49,5,4,39.31,49.27,98.74,0,0,0,846
9218,2025-11-09 17:21:57.973205,2025-11-09,17,45,11,A,Line-2,Microchip,BATCH-7046,M-104,104.39,17,26,,29.38,1046,13.0,6,Plastic,High,210,784.0,323,1008,71.42,4.15,12,3,33.36,63.42,84.63,0,0,0,1025
9219,2026-05-03 22:20:57.973205,2026-05-03,22,18,5,A,Line-1,Sensor,BATCH-4231,M-103,108.15,18,64,Pending,31.78,1050,1.0,8,Plastic,High,204,552.0,1024,519,64.02,3.06,12,10,36.01,73.86,112.1,1,0,0,533
9220,2026-01-09 09:28:57.973205,2026-01-09,9,2,1,A,Line-1,PCB,BATCH-0599,M-102,118.74,19,1,Pending,48.35,1011,12.0,10,Plastic,High,247,790.0,351,752,82.3,3.84,13,5,20.36,61.78,87.71,0,0,0,769
9221,2025-08-26 16:38:57.973205,2025-08-26,16,35,8,B,Line-2,PCB,BATCH-1731,M-104,62.13,10,45,Pending,47.61,1006,13.0,9,Copper,Medium,245,503.0,962,837,84.92,2.89,7,6,20.4,47.25,109.28,0,0,0,817
9222,2025-07-14 07:05:57.973205,2025-07-14,7,29,7,B,Line-3,Microchip,BATCH-6017,M-101,84.96,17,28,Pending,20.6,1037,14.0,12,Copper,Medium,227,263.0,462,638,76.05,1.03,11,2,35.64,76.75,61.63,0,0,0,621
9223,2026-01-01 23:42:57.973205,2026-01-01,23,1,1,A,Line-2,PCB,BATCH-8022,M-101,119.19,21,79,Done,43.33,1019,10.0,12,Plastic,Medium,204,980.0,413,691,76.55,0.73,17,7,29.19,31.6,92.31,0,0,0,684
9224,2025-10-28 08:44:57.973205,2025-10-28,8,44,10,C,Line-3,PCB,BATCH-0461,M-103,54.98,5,77,Done,19.04,1008,2.0,9,Copper,Low,248,222.0,813,394,65.35,0.52,14,2,23.71,34.92,66.58,1,0,0,381
9225,2026-03-13 01:56:57.973205,2026-03-13,1,11,3,C,Line-2,Microchip,BATCH-9038,M-104,88.58,8,10,Done,34.04,1029,14.0,8,Silicon,High,224,174.0,753,1014,70.87,2.02,5,6,33.85,45.13,78.57,0,0,0,1015
9226,2025-11-18 14:34:57.973205,2025-11-18,14,47,11,A,Line-3,PCB,BATCH-1129,M-103,115.7,21,54,Done,40.07,1050,6.0,7,Silicon,High,209,353.0,755,813,89.42,3.21,13,9,35.53,51.92,55.2,0,0,0,802
9227,2026-03-07 23:51:57.973205,2026-03-07,23,10,3,B,Line-2,PCB,BATCH-8523,M-101,116.51,17,80,Pending,53.26,1021,9.0,8,Silicon,Medium,243,,382,698,83.53,1.42,10,3,20.49,78.81,113.63,0,0,1,692
9229,2025-12-18 10:53:57.973205,2025-12-18,10,51,12,A,Line-2,Microchip,BATCH-5752,M-103,118.61,11,30,Pending,24.99,1036,9.0,11,Plastic,Medium,206,606.0,929,206,89.81,4.82,0,5,26.06,60.1,54.36,0,0,0,203
9230,2026-02-19 01:58:57.973205,2026-02-19,1,8,2,B,Line-1,Sensor,BATCH-9510,M-102,113.93,14,32,Pending,44.01,1046,10.0,6,Copper,High,244,331.0,702,660,75.99,3.48,15,7,33.34,40.94,68.48,0,0,0,646
9231,2025-12-27 01:24:57.973205,2025-12-27,1,52,12,B,Line-3,Microchip,BATCH-6448,M-104,97.72,21,95,Done,30.18,1002,14.0,10,Silicon,High,246,825.0,632,594,64.14,3.8,14,6,37.9,42.25,76.07,1,0,0,604
9232,2025-08-27 00:48:57.973205,2025-08-27,0,35,8,A,Line-3,PCB,BATCH-2638,M-103,109.43,7,87,Done,38.33,1013,7.0,9,Silicon,Medium,213,713.0,1193,630,73.16,1.51,10,8,21.56,62.1,119.99,1,0,0,629
9233,2025-05-20 05:27:57.973205,2025-05-20,5,21,5,A,Line-3,Microchip,BATCH-4018,M-104,75.47,21,22,Done,33.06,1003,14.0,11,Copper,Medium,221,596.0,469,746,93.89,3.58,2,2,20.39,36.24,80.8,0,0,0,761
9234,2026-02-08 14:24:57.973205,2026-02-08,14,6,2,A,Line-1,Sensor,BATCH-5719,M-104,109.48,18,80,Pending,30.9,1035,12.0,9,Plastic,High,203,,725,231,99.82,2.63,7,8,22.4,45.64,63.36,0,0,1,249
9235,2025-12-10 00:49:57.973205,2025-12-10,0,50,12,B,Line-3,PCB,BATCH-3750,M-104,53.27,24,46,Done,34.14,1017,8.0,7,Plastic,Medium,240,252.0,782,966,62.54,1.18,14,6,33.64,31.45,101.82,0,0,0,981
9236,2025-08-16 21:53:57.973205,2025-08-16,21,33,8,B,Line-3,Sensor,BATCH-2956,M-101,73.26,20,45,Pending,27.89,1049,2.0,11,Plastic,High,219,770.0,584,345,92.49,4.19,13,8,29.64,32.55,100.62,0,0,0,340
9237,2026-01-14 09:16:57.973205,2026-01-14,9,3,1,A,Line-3,PCB,BATCH-5009,M-101,64.88,7,77,Pending,54.13,1038,7.0,9,Plastic,High,206,140.0,1154,511,72.12,1.55,11,2,36.02,64.4,56.2,1,0,1,529
9238,2025-08-31 15:02:57.973205,2025-08-31,15,35,8,C,Line-3,Sensor,BATCH-1327,M-104,115.93,15,1,Done,55.66,1026,11.0,11,Copper,Medium,226,,583,1099,88.1,3.41,3,2,37.93,69.7,109.21,0,0,0,1112
9239,2026-03-27 04:34:57.973205,2026-03-27,4,13,3,A,Line-1,Microchip,BATCH-0291,M-102,58.74,19,23,Done,42.54,1018,7.0,11,Plastic,Medium,209,869.0,907,1091,62.81,2.36,4,3,32.03,76.52,77.72,0,0,0,1093
9240,2025-10-20 04:21:57.973205,2025-10-20,4,43,10,B,Line-3,PCB,BATCH-4795,M-102,57.85,8,106,Pending,32.42,1031,15.0,12,Silicon,High,222,490.0,715,994,87.56,3.3,8,10,27.17,52.75,72.75,0,0,1,997
9241,2026-03-28 22:05:57.973205,2026-03-28,22,13,3,C,Line-2,Microchip,BATCH-2592,M-101,59.66,10,49,Pending,59.29,1043,4.0,7,Copper,Medium,236,354.0,401,773,99.74,2.72,13,1,31.82,38.81,59.89,0,0,0,779
9242,2026-04-21 06:35:57.973205,2026-04-21,6,17,4,A,Line-3,Sensor,BATCH-5502,M-101,105.86,15,68,Done,38.81,1024,5.0,9,Plastic,High,239,545.0,1025,863,78.18,2.91,17,6,24.19,75.44,103.75,0,0,0,875
9243,2026-02-06 13:44:57.973205,2026-02-06,13,6,2,B,Line-3,PCB,BATCH-4657,M-101,111.54,12,20,Done,48.71,1025,4.0,6,Copper,Low,223,,872,411,65.11,3.28,17,8,23.8,30.49,56.0,0,1,0,400
9244,2026-03-07 13:53:57.973205,2026-03-07,13,10,3,C,Line-1,Microchip,BATCH-2506,M-103,107.07,7,99,Pending,33.84,1007,10.0,8,Plastic,High,243,986.0,546,547,76.91,3.73,11,5,26.01,61.51,65.2,0,0,1,529
9245,2026-03-17 14:26:57.973205,2026-03-17,14,12,3,A,Line-3,Microchip,BATCH-5869,M-102,50.14,10,24,Done,31.0,1039,15.0,8,Silicon,Medium,212,286.0,559,936,99.54,2.37,15,8,35.69,35.23,68.13,0,0,0,947
9246,2026-01-12 23:29:57.973205,2026-01-12,23,3,1,A,Line-1,Sensor,BATCH-0309,M-102,97.18,8,36,Done,32.78,1026,7.0,10,Plastic,Low,250,932.0,1125,442,93.59,2.69,3,1,31.75,79.38,75.32,0,1,0,461
9247,2025-09-29 08:09:57.973205,2025-09-29,8,40,9,C,Line-2,Sensor,BATCH-6989,M-101,99.91,22,112,Pending,34.45,1005,7.0,6,Copper,Medium,234,596.0,316,260,74.25,1.52,19,6,32.53,57.34,64.3,1,0,1,278
9248,2026-02-17 23:01:57.973205,2026-02-17,23,8,2,B,Line-2,PCB,BATCH-0866,M-103,66.45,13,80,Done,19.54,1039,8.0,10,Copper,Low,220,519.0,919,390,67.33,1.64,5,7,31.1,50.87,112.89,1,0,0,392
9250,2025-06-20 08:54:57.973205,2025-06-20,8,25,6,B,Line-3,Microchip,BATCH-5349,M-103,111.95,8,1,Done,50.96,1005,11.0,6,Silicon,High,217,993.0,780,615,89.96,0.76,5,3,37.83,60.66,119.6,0,0,0,595
9251,2026-02-19 23:19:57.973205,2026-02-19,23,8,2,A,Line-3,Microchip,BATCH-3230,M-102,85.1,13,116,Done,20.95,1029,4.0,12,Silicon,Medium,219,384.0,1044,921,69.74,2.37,17,7,32.66,44.17,54.13,1,0,0,935
9252,2025-06-24 16:36:57.973205,2025-06-24,16,26,6,B,Line-1,PCB,BATCH-7111,M-104,94.82,9,60,Done,22.48,1049,3.0,11,Copper,Medium,208,882.0,576,751,72.91,3.36,14,9,26.55,78.25,72.49,1,0,0,738
9253,2026-01-02 10:12:57.973205,2026-01-02,10,1,1,C,Line-3,Microchip,BATCH-7541,M-102,52.76,10,44,Pending,50.23,1016,1.0,12,Silicon,Medium,201,,438,613,87.08,4.38,15,2,37.29,74.33,77.39,0,0,0,594
9254,2025-08-30 11:16:57.973205,2025-08-30,11,35,8,C,Line-1,PCB,BATCH-3448,M-102,55.3,20,6,Pending,34.96,1046,2.0,12,Plastic,High,209,364.0,336,700,90.51,1.52,7,6,38.51,72.46,60.61,0,0,0,701
9255,2026-03-22 08:35:57.973205,2026-03-22,8,12,3,C,Line-3,Sensor,BATCH-3998,M-104,51.61,19,14,Done,51.22,1005,6.0,8,Silicon,Medium,244,262.0,980,499,79.36,0.91,1,7,23.25,79.95,78.41,0,0,0,518
9256,2025-12-16 17:28:57.973205,2025-12-16,17,51,12,C,Line-1,Microchip,BATCH-3422,M-103,84.51,23,68,Pending,56.05,1007,11.0,7,Copper,High,243,779.0,882,790,63.61,4.78,0,2,32.59,32.53,72.68,1,0,0,786
9257,2025-10-22 00:47:57.973205,2025-10-22,0,43,10,A,Line-1,Sensor,BATCH-0368,M-104,82.5,7,21,Pending,18.54,1001,7.0,9,Silicon,High,242,375.0,447,910,94.34,4.82,3,9,33.97,51.89,71.57,0,0,0,923
9258,2025-09-29 23:01:57.973205,2025-09-29,23,40,9,C,Line-3,Microchip,BATCH-9492,M-101,79.29,15,85,Pending,48.07,1015,10.0,9,Plastic,High,219,288.0,432,342,91.07,2.61,15,5,28.19,50.6,75.29,0,0,1,352
9259,2025-12-16 03:02:57.973205,2025-12-16,3,51,12,C,Line-2,Sensor,BATCH-4401,M-104,56.33,17,63,Pending,39.63,1046,3.0,9,Plastic,Low,205,757.0,1179,287,81.46,4.89,9,9,27.71,62.58,95.65,0,0,0,269
9260,2025-09-09 22:56:57.973205,2025-09-09,22,37,9,A,Line-1,PCB,BATCH-5319,M-104,99.91,22,109,Pending,38.98,1025,10.0,7,Silicon,High,246,304.0,449,901,67.33,4.17,6,0,29.41,46.07,110.73,1,0,1,891
9261,2026-03-04 06:16:57.973205,2026-03-04,6,10,3,B,Line-3,PCB,BATCH-2262,M-101,93.63,22,65,Done,53.46,1045,14.0,11,Silicon,High,233,164.0,692,898,90.78,2.02,5,4,26.71,50.23,64.24,0,0,0,913
9262,2025-12-07 18:38:57.973205,2025-12-07,18,49,12,C,Line-1,Microchip,BATCH-4058,M-102,55.79,5,92,Done,43.84,1026,12.0,12,Silicon,Medium,207,796.0,305,517,93.04,3.64,15,4,28.56,31.06,113.16,0,0,0,506
9263,2026-01-03 01:28:57.973205,2026-01-03,1,1,1,B,Line-2,PCB,BATCH-5981,M-104,105.71,12,92,Pending,18.81,1035,,7,Plastic,Low,221,933.0,1076,498,98.94,4.87,5,9,24.49,56.64,111.31,0,1,1,485
9265,2025-09-02 02:22:57.973205,2025-09-02,2,36,9,B,Line-2,Sensor,BATCH-7700,M-104,105.24,9,0,Done,28.72,1030,6.0,12,Silicon,High,215,402.0,1001,1023,80.52,3.15,6,10,32.38,44.63,98.32,0,0,0,1022
9266,2025-09-28 18:50:57.973205,2025-09-28,18,39,9,B,Line-2,PCB,BATCH-6021,M-104,84.29,12,40,Done,59.84,1036,15.0,6,Plastic,Low,221,618.0,532,202,66.91,4.43,9,8,26.47,52.35,58.61,0,0,0,186
9268,2025-09-23 19:49:57.973205,2025-09-23,19,39,9,C,Line-2,Microchip,BATCH-2210,M-104,90.11,21,98,Pending,34.55,1010,13.0,10,Plastic,High,207,992.0,1021,394,68.74,2.59,13,6,23.49,79.1,53.4,1,0,1,379
9270,2025-11-29 02:39:57.973205,2025-11-29,2,48,11,A,Line-1,Sensor,BATCH-6612,M-102,67.26,9,109,Done,52.55,1008,4.0,12,Copper,Medium,228,382.0,479,769,68.3,1.38,10,7,38.51,61.34,96.05,1,0,0,787
9271,2025-08-25 23:25:57.973205,2025-08-25,23,35,8,B,Line-2,Sensor,BATCH-4772,M-102,73.62,19,80,Done,17.11,1016,3.0,11,Plastic,High,217,887.0,1147,1027,60.36,1.3,13,10,34.55,36.21,77.42,1,0,0,1010
9273,2026-04-17 23:36:57.973205,2026-04-17,23,16,4,A,Line-1,Microchip,BATCH-0502,M-103,84.32,23,84,Pending,59.72,1031,15.0,8,Plastic,Low,207,999.0,710,915,99.19,3.66,13,3,32.83,52.8,56.95,0,0,1,933
9274,2025-05-31 20:12:57.973205,2025-05-31,20,22,5,C,Line-1,Microchip,BATCH-7369,M-102,69.31,11,92,,28.09,1049,9.0,11,Silicon,Low,242,951.0,845,256,98.07,2.12,16,6,36.44,74.28,113.94,0,0,0,272
9275,2025-11-03 08:41:57.973205,2025-11-03,8,45,11,A,Line-2,Sensor,BATCH-3777,M-101,111.53,24,69,Done,46.21,1046,1.0,10,Plastic,High,214,436.0,1043,664,82.49,3.42,1,5,24.36,33.37,59.52,0,0,0,659
9276,2025-06-29 16:13:57.973205,2025-06-29,16,26,6,A,Line-3,Sensor,BATCH-2598,M-103,58.69,23,116,Done,54.97,1049,13.0,9,Silicon,High,237,567.0,586,350,72.99,3.39,1,2,22.73,61.36,68.88,1,0,0,333
9277,2026-02-19 21:07:57.973205,2026-02-19,21,8,2,A,Line-3,Sensor,BATCH-9237,M-104,118.58,15,35,Done,25.9,1020,11.0,6,Copper,Medium,249,565.0,639,1051,83.92,2.75,9,4,39.58,34.33,95.57,0,0,0,1057
9278,2026-02-07 03:57:57.973205,2026-02-07,3,6,2,B,Line-3,PCB,BATCH-9527,M-102,92.77,6,59,Pending,48.48,1003,3.0,10,Silicon,High,207,781.0,397,653,98.34,4.3,0,9,38.3,67.49,69.54,0,0,0,641
9279,2025-12-18 14:47:57.973205,2025-12-18,14,51,12,B,Line-1,Microchip,BATCH-8337,M-104,84.03,21,105,Pending,31.85,1038,5.0,7,Copper,Medium,218,715.0,810,667,74.1,2.02,6,3,27.01,34.82,98.45,1,0,1,656
9280,2025-09-18 15:38:57.973205,2025-09-18,15,38,9,B,Line-2,Microchip,BATCH-2843,M-101,106.65,9,65,Done,24.51,1045,4.0,12,Silicon,High,201,835.0,545,812,64.86,2.74,8,7,22.73,43.39,115.77,1,0,0,799
9281,2025-11-27 06:17:57.973205,2025-11-27,6,48,11,A,Line-1,Microchip,BATCH-3031,M-104,54.15,19,95,Pending,35.45,1012,2.0,6,Copper,High,229,461.0,1162,780,72.06,2.99,14,1,33.4,62.26,67.73,1,0,1,781
9282,2026-01-15 10:31:57.973205,2026-01-15,10,3,1,B,Line-2,PCB,BATCH-5979,M-102,91.07,13,39,Pending,30.62,1047,9.0,10,Silicon,Low,225,462.0,901,796,71.3,2.98,13,10,29.63,61.67,53.14,0,0,0,784
9283,2025-12-20 13:21:57.973205,2025-12-20,13,51,12,A,Line-1,PCB,BATCH-9230,M-103,78.81,5,53,Done,16.46,1034,5.0,12,Silicon,Medium,245,354.0,633,353,84.57,4.99,12,8,22.6,42.87,84.85,0,0,0,345
9284,2025-08-31 14:13:57.973205,2025-08-31,14,35,8,A,Line-2,Microchip,BATCH-8820,M-101,55.52,20,6,,23.24,1018,15.0,11,Copper,High,232,860.0,958,306,94.19,2.77,9,4,30.97,62.01,119.0,0,0,0,317
9285,2025-08-19 20:11:57.973205,2025-08-19,20,34,8,C,Line-3,Microchip,BATCH-0502,M-101,74.32,14,54,Pending,41.16,1044,11.0,11,Plastic,High,208,860.0,824,556,60.04,1.56,12,6,23.52,74.77,64.89,1,0,0,549
9286,2026-03-13 13:21:57.973205,2026-03-13,13,11,3,A,Line-3,Sensor,BATCH-8693,M-102,64.21,21,109,Pending,18.74,1040,11.0,7,Copper,Medium,219,615.0,1182,941,99.73,3.26,16,0,34.26,77.87,85.07,0,0,1,950
9287,2025-09-01 02:00:57.973205,2025-09-01,2,36,9,A,Line-2,PCB,BATCH-8752,M-103,116.41,10,49,Pending,21.22,1041,10.0,10,Plastic,Low,240,656.0,1061,288,68.26,0.88,2,0,29.49,78.71,83.64,0,1,0,302
9288,2026-03-08 00:32:57.973205,2026-03-08,0,10,3,A,Line-3,PCB,BATCH-4767,M-103,52.89,21,106,Done,54.99,1012,15.0,8,Copper,High,247,803.0,611,422,62.21,0.65,16,1,39.39,78.28,61.3,1,0,0,426
9289,2026-01-11 14:52:57.973205,2026-01-11,14,2,1,A,Line-1,Sensor,BATCH-3522,M-102,93.3,6,42,Pending,53.04,1019,13.0,8,Silicon,Low,228,325.0,1063,242,78.61,3.2,12,2,28.43,47.18,60.12,0,0,0,240
9290,2026-04-24 07:03:57.973205,2026-04-24,7,17,4,C,Line-3,Sensor,BATCH-8668,M-101,79.19,13,100,Pending,23.85,1004,4.0,8,Copper,Medium,232,586.0,582,641,71.66,4.0,12,0,28.99,71.87,91.39,1,0,1,652
9291,2025-10-15 08:20:57.973205,2025-10-15,8,42,10,A,Line-1,Sensor,BATCH-6407,M-101,80.88,19,42,Done,29.17,1016,15.0,9,Silicon,High,237,906.0,1015,934,92.35,3.4,1,5,21.19,65.91,74.91,0,0,0,950
9292,2025-07-08 12:35:57.973205,2025-07-08,12,28,7,B,Line-2,PCB,BATCH-8697,M-102,68.59,24,102,Pending,57.66,1037,7.0,7,Copper,Medium,235,829.0,1098,447,91.91,4.43,8,5,31.78,38.63,50.33,0,0,1,452
9293,2026-02-09 02:58:57.973205,2026-02-09,2,7,2,B,Line-1,Sensor,BATCH-4186,M-104,98.38,24,61,Pending,31.43,1028,7.0,12,Plastic,Low,222,275.0,826,354,86.71,1.84,8,2,27.19,61.66,108.63,0,1,0,346
9294,2025-09-14 06:17:57.973205,2025-09-14,6,37,9,C,Line-2,Sensor,BATCH-7732,M-102,95.63,19,92,Pending,43.17,1015,8.0,12,Plastic,High,243,134.0,1107,628,75.99,1.79,13,0,27.86,68.14,64.61,0,0,1,630
9295,2026-03-13 09:58:57.973205,2026-03-13,9,11,3,B,Line-1,PCB,BATCH-8035,M-104,74.22,6,43,Done,38.48,1047,3.0,12,Plastic,Medium,249,102.0,640,714,63.52,0.55,17,10,27.11,59.61,114.3,0,0,0,699
