Production_ID,Production_DateTime,Production_Date,Production_Hour,Production_Week,Production_Month,Shift_Type,Production_Line,Product_Type,Batch_Number,Machine_ID,Machine_Temperature,Machine_Run_Time,Downtime_Minutes,Maintenance_Status,Power_Consumption,Operator_ID,Operator_Experience,Shift_Hours,Material_Type,Material_Quality,Supplier_ID,Inventory_Level,Production_Target,Actual_Output,Production_Efficiency,Cycle_Time,Defect_Count,Rejection_Count,Factory_Temperature,Humidity_Level,Noise_Level,Delay_Status,Defect_Status,Failure_Risk,Predicted_Output
9311,2026-01-19 14:25:35.823746,2026-01-19,14,4,1,A,Line-1,Microchip,BATCH-4066,M-104,101.15,24,2,Done,42.93,1018,3,12,Copper,Medium,226,983,447,461,103.13,4.86,0,5,28.58,67.36,101.45,0,0,0,456
9312,2025-08-12 15:39:35.823746,2025-08-12,15,33,8,B,Line-2,PCB,BATCH-0557,M-101,62.85,5,44,Pending,58.82,1047,4,9,Plastic,Medium,242,230,306,270,88.24,1.54,0,0,32.16,52.76,105.78,0,0,0,250
9313,2026-02-24 15:54:35.823746,2026-02-24,15,9,2,B,Line-2,PCB,BATCH-4643,M-103,82.91,21,16,Pending,35.31,1002,4,8,Silicon,High,232,296,348,340,97.7,0.6,1,6,33.13,73.54,54.83,0,0,0,353
9314,2025-07-24 13:52:35.823746,2025-07-24,13,30,7,B,Line-1,Sensor,BATCH-7011,M-102,75.92,23,35,Pending,59.6,1038,8,10,Silicon,Medium,201,330,1194,1175,98.41,4.24,1,8,21.9,39.92,74.77,0,0,0,1171
9315,2026-01-17 07:07:35.823746,2026-01-17,7,3,1,A,Line-2,PCB,BATCH-1115,M-103,68.4,10,26,Done,29.44,1008,15,10,Plastic,High,234,164,1173,1187,101.19,1.7,3,4,20.55,72.3,95.4,0,0,0,1184
9316,2026-03-18 01:42:35.823746,2026-03-18,1,12,3,A,Line-1,PCB,BATCH-0689,M-104,76.9,22,23,Done,37.3,1013,12,9,Copper,Medium,240,809,349,360,103.15,4.9,4,6,35.67,60.11,77.4,0,0,0,353
9317,2025-11-26 08:03:35.823746,2025-11-26,8,48,11,C,Line-2,PCB,BATCH-0154,M-102,75.5,20,109,Done,30.82,1044,11,8,Plastic,Medium,213,522,1142,1040,91.07,3.86,4,1,29.44,76.77,74.28,0,0,0,1031
9318,2025-07-13 19:19:35.823746,2025-07-13,19,28,7,A,Line-1,Microchip,BATCH-8128,M-101,107.39,14,20,Done,28.33,1042,4,9,Silicon,High,241,127,825,823,99.76,1.38,6,1,38.06,53.34,63.88,0,1,0,805
9319,2025-12-09 00:55:35.823746,2025-12-09,0,50,12,B,Line-1,Microchip,BATCH-4521,M-101,118.75,6,21,Done,57.22,1023,12,6,Silicon,High,237,847,754,757,100.4,1.34,1,9,21.19,32.4,118.32,0,0,0,750
9320,2025-05-31 21:10:35.823746,2025-05-31,21,22,5,B,Line-3,Sensor,BATCH-6350,M-103,68.13,22,29,Pending,40.62,1047,15,6,Silicon,High,215,154,622,623,100.16,0.62,0,2,38.9,35.79,91.17,0,0,0,626
9321,2025-10-29 21:21:35.823746,2025-10-29,21,44,10,C,Line-2,PCB,BATCH-4617,M-103,67.76,17,47,Done,55.77,1040,13,11,Silicon,Low,208,700,1062,1026,96.61,1.76,0,10,38.98,58.89,65.57,0,0,0,1035
9322,2025-09-11 12:24:35.823746,2025-09-11,12,37,9,C,Line-3,Microchip,BATCH-3032,M-101,78.83,14,69,Done,38.41,1015,9,7,Silicon,Low,217,797,1175,1109,94.38,4.03,0,5,30.55,56.82,54.42,0,0,0,1114
9323,2025-09-13 22:22:35.823746,2025-09-13,22,37,9,B,Line-2,PCB,BATCH-9889,M-101,65.95,18,12,Done,42.51,1026,8,8,Plastic,High,218,248,615,619,100.65,0.9,2,9,32.09,32.87,59.79,0,0,0,623
9324,2025-10-27 06:38:35.823746,2025-10-27,6,44,10,C,Line-3,PCB,BATCH-7251,M-102,79.86,8,70,Pending,47.79,1004,10,9,Silicon,Medium,208,659,1125,1060,94.22,0.62,2,6,27.79,68.81,110.57,0,0,0,1043
9325,2025-06-01 14:59:35.823746,2025-06-01,14,22,6,A,Line-1,Microchip,BATCH-6454,M-102,98.63,12,16,Done,38.57,1034,2,8,Silicon,High,244,561,400,398,99.5,1.83,15,8,39.03,71.63,53.11,0,1,0,412
9326,2026-04-17 19:02:35.823746,2026-04-17,19,16,4,C,Line-1,Sensor,BATCH-9078,M-101,115.96,19,75,Done,48.88,1037,11,11,Plastic,High,212,547,591,523,88.49,2.47,3,8,21.72,54.91,101.29,0,0,0,514
9327,2026-04-07 09:55:35.823746,2026-04-07,9,15,4,B,Line-2,Microchip,BATCH-3810,M-101,116.05,23,46,Done,21.0,1047,3,7,Copper,High,243,572,357,317,88.8,1.52,0,9,26.53,64.07,62.38,0,0,0,322
9328,2025-10-28 03:18:35.823746,2025-10-28,3,44,10,B,Line-3,PCB,BATCH-9520,M-104,116.24,24,40,Done,23.36,1044,7,10,Silicon,High,249,124,1135,1109,97.71,0.84,0,8,33.8,40.72,69.49,0,0,0,1115
9329,2025-06-23 19:25:35.823746,2025-06-23,19,26,6,B,Line-2,PCB,BATCH-9244,M-104,85.03,12,13,Done,41.96,1010,7,10,Plastic,High,203,111,874,875,100.11,3.23,0,9,39.78,54.5,93.88,0,0,0,866
9330,2026-02-19 05:47:35.823746,2026-02-19,5,8,2,C,Line-3,PCB,BATCH-8760,M-104,98.91,20,74,Done,40.31,1015,7,9,Plastic,High,230,992,371,296,79.78,1.44,3,9,32.59,42.48,89.06,0,0,0,313
9331,2025-09-17 12:03:35.823746,2025-09-17,12,38,9,A,Line-2,Sensor,BATCH-3116,M-101,90.32,17,19,Done,46.51,1032,6,12,Plastic,High,221,257,1163,1166,100.26,0.83,3,5,34.07,73.77,72.0,0,0,0,1177
9332,2026-01-11 06:03:35.823746,2026-01-11,6,2,1,B,Line-3,PCB,BATCH-5320,M-104,116.94,8,43,Done,58.46,1029,11,6,Silicon,Low,221,845,724,703,97.1,3.77,7,4,21.16,56.39,93.76,0,1,0,711
9333,2025-07-13 20:43:35.823746,2025-07-13,20,28,7,A,Line-3,PCB,BATCH-3854,M-102,104.28,14,29,Done,43.5,1045,9,6,Plastic,High,200,651,739,738,99.86,3.96,0,10,37.67,40.01,90.51,0,0,0,738
9334,2026-03-05 17:36:35.823746,2026-03-05,17,10,3,A,Line-1,Sensor,BATCH-4206,M-103,103.67,5,20,Done,53.65,1013,12,9,Silicon,High,210,736,998,1012,101.4,0.97,6,6,32.44,36.52,113.89,0,1,0,1011
9335,2026-01-28 20:24:35.823746,2026-01-28,20,5,1,C,Line-2,PCB,BATCH-0368,M-102,58.95,15,62,Done,34.2,1021,9,11,Plastic,High,239,259,1019,960,94.21,3.12,7,5,27.54,42.64,59.8,0,1,0,945
9336,2025-08-01 21:33:35.823746,2025-08-01,21,31,8,A,Line-3,Microchip,BATCH-8310,M-103,102.52,9,15,Pending,17.04,1036,10,9,Silicon,Medium,201,218,378,393,103.97,4.26,4,10,38.8,42.93,94.3,0,0,0,409
9337,2025-05-18 09:32:35.823746,2025-05-18,9,20,5,C,Line-3,Microchip,BATCH-7898,M-103,67.87,18,102,Done,26.0,1026,1,10,Plastic,Medium,222,566,369,254,68.83,1.03,4,0,38.58,35.43,66.53,1,0,0,274
9338,2026-03-16 19:23:35.823746,2026-03-16,19,12,3,A,Line-3,Microchip,BATCH-8762,M-104,61.13,9,16,Done,36.03,1031,5,6,Copper,High,230,509,646,650,100.62,4.5,2,9,26.19,64.41,104.99,0,0,0,667
9339,2025-11-25 15:49:35.823746,2025-11-25,15,48,11,A,Line-1,PCB,BATCH-1438,M-101,53.37,6,17,Done,24.84,1021,6,7,Silicon,High,221,536,512,517,100.98,2.19,1,10,21.54,40.98,60.94,0,0,0,511
9340,2025-09-15 09:21:35.823746,2025-09-15,9,38,9,B,Line-2,PCB,BATCH-9542,M-104,79.78,23,18,Done,54.04,1049,4,11,Plastic,High,228,179,341,331,97.07,2.22,0,4,25.94,33.24,98.62,0,0,0,324
9341,2025-06-23 22:28:35.823746,2025-06-23,22,26,6,A,Line-1,PCB,BATCH-7611,M-104,78.17,17,30,Done,43.25,1022,5,12,Plastic,Medium,201,170,1083,1073,99.08,1.96,4,2,37.24,63.47,97.8,0,0,0,1088
9342,2025-06-15 15:52:35.823746,2025-06-15,15,24,6,C,Line-1,PCB,BATCH-2757,M-103,89.33,22,55,Done,52.91,1035,3,7,Plastic,Medium,218,782,524,460,87.79,3.84,4,9,20.19,67.46,63.26,0,0,0,454
9343,2026-01-05 10:41:35.823746,2026-01-05,10,2,1,B,Line-3,Sensor,BATCH-6861,M-102,58.87,12,11,Pending,20.42,1001,4,10,Copper,Low,213,199,701,698,99.57,0.91,9,7,36.9,37.01,62.9,0,1,0,694
9344,2025-09-28 13:23:35.823746,2025-09-28,13,39,9,A,Line-2,PCB,BATCH-7145,M-103,61.26,18,5,Pending,24.7,1035,1,8,Copper,Low,223,621,479,486,101.46,3.62,1,10,20.32,65.08,68.67,0,0,0,479
9345,2025-05-20 14:02:35.823746,2025-05-20,14,21,5,B,Line-2,Sensor,BATCH-5820,M-102,58.81,6,15,Done,31.97,1037,4,11,Copper,Low,235,797,408,401,98.28,3.01,0,10,39.4,37.05,115.38,0,0,0,412
9346,2025-08-03 07:07:35.823746,2025-08-03,7,31,8,C,Line-3,Sensor,BATCH-2614,M-101,73.75,24,96,Done,40.55,1002,4,10,Silicon,Low,210,379,398,295,74.12,1.61,2,9,27.06,45.2,81.36,1,0,0,286
9347,2026-01-25 01:30:35.823746,2026-01-25,1,4,1,A,Line-3,Sensor,BATCH-0340,M-103,90.9,6,17,Done,54.88,1038,6,7,Silicon,Low,207,946,597,602,100.84,0.71,4,5,33.47,54.89,72.79,0,0,0,616
9348,2025-08-25 16:35:35.823746,2025-08-25,16,35,8,C,Line-3,Microchip,BATCH-0140,M-103,112.25,20,105,Done,33.48,1046,14,8,Copper,Medium,225,147,415,323,77.83,4.4,2,1,29.14,74.9,82.34,0,0,0,329
9349,2025-06-16 21:32:35.823746,2025-06-16,21,25,6,A,Line-2,PCB,BATCH-8410,M-104,65.22,7,8,Done,52.76,1042,1,6,Copper,Low,207,740,1008,1012,100.4,3.8,4,1,34.22,61.16,110.15,0,0,0,998
9350,2026-03-01 02:09:35.823746,2026-03-01,2,9,3,B,Line-2,PCB,BATCH-1341,M-103,92.07,5,24,Done,34.73,1032,11,10,Copper,High,234,288,438,436,99.54,3.03,0,6,28.7,32.82,86.17,0,0,0,426
9351,2025-11-12 04:39:35.823746,2025-11-12,4,46,11,A,Line-2,PCB,BATCH-3599,M-103,77.36,6,28,Pending,58.58,1034,15,7,Plastic,Low,240,502,726,738,101.65,4.76,2,1,30.52,69.7,60.58,0,0,0,753
9352,2026-05-10 04:47:35.823746,2026-05-10,4,19,5,A,Line-2,Sensor,BATCH-2388,M-102,90.24,14,25,Done,40.07,1034,12,10,Silicon,Medium,205,883,874,883,101.03,3.55,4,1,27.49,42.51,115.02,0,0,0,870
9353,2025-06-19 11:52:35.823746,2025-06-19,11,25,6,C,Line-1,Microchip,BATCH-5226,M-103,58.78,19,51,Pending,55.66,1017,8,11,Silicon,High,240,199,1156,1106,95.67,1.64,0,5,22.24,72.17,51.55,0,0,0,1096
9354,2025-05-17 04:02:35.823746,2025-05-17,4,20,5,C,Line-3,PCB,BATCH-4959,M-103,119.0,20,72,Done,37.79,1015,11,6,Plastic,High,246,712,399,334,83.71,0.94,16,3,39.57,71.84,81.99,0,1,0,318
9355,2026-04-14 22:40:35.823746,2026-04-14,22,16,4,B,Line-1,Microchip,BATCH-7272,M-101,90.06,23,24,Done,25.05,1039,9,11,Plastic,High,207,595,937,931,99.36,3.71,1,1,34.47,59.35,72.99,0,0,0,926
9356,2026-03-11 15:59:35.823746,2026-03-11,15,11,3,B,Line-3,PCB,BATCH-9385,M-103,89.54,10,15,Done,41.82,1034,3,11,Copper,Medium,207,103,416,407,97.84,3.98,3,0,24.43,48.82,86.05,0,0,0,389
9357,2025-08-15 20:56:35.823746,2025-08-15,20,33,8,B,Line-2,Sensor,BATCH-0564,M-104,110.05,11,38,Pending,33.36,1006,12,10,Plastic,Medium,213,941,314,300,95.54,3.3,3,1,25.93,63.47,94.97,0,0,0,300
9358,2026-05-14 14:13:35.823746,2026-05-14,14,20,5,B,Line-1,PCB,BATCH-8050,M-101,57.26,13,43,Done,55.93,1023,15,8,Plastic,Medium,233,301,1067,1054,98.78,3.46,1,1,31.59,68.92,79.92,0,0,0,1050
9359,2026-04-06 12:36:35.823746,2026-04-06,12,15,4,A,Line-1,PCB,BATCH-2212,M-103,53.79,19,27,Pending,27.68,1024,8,11,Copper,High,245,189,596,595,99.83,3.19,2,6,26.42,65.65,63.05,0,0,0,582
9360,2025-08-14 15:08:35.823746,2025-08-14,15,33,8,C,Line-1,Sensor,BATCH-7960,M-102,83.11,22,120,Done,23.6,1043,10,6,Plastic,Low,208,972,655,540,82.44,3.01,19,10,36.94,74.68,76.68,0,1,0,532
9361,2025-07-03 10:41:35.823746,2025-07-03,10,27,7,B,Line-1,Microchip,BATCH-2221,M-103,117.51,6,35,Done,28.69,1026,7,8,Plastic,High,239,987,627,606,96.65,4.78,19,4,33.94,31.26,88.7,0,1,0,598
9362,2026-03-06 11:47:35.823746,2026-03-06,11,10,3,A,Line-2,PCB,BATCH-1272,M-102,62.55,6,26,Done,44.45,1045,12,8,Silicon,Medium,215,361,565,573,101.42,1.5,4,3,33.41,41.04,116.74,0,0,0,588
9363,2026-03-01 12:39:35.823746,2026-03-01,12,9,3,A,Line-3,Microchip,BATCH-2201,M-103,115.31,15,23,Done,49.12,1026,4,12,Copper,High,215,439,791,786,99.37,4.76,3,10,28.11,51.55,96.3,0,0,0,766
9364,2025-11-30 06:59:35.823746,2025-11-30,6,48,11,B,Line-3,Sensor,BATCH-9957,M-101,104.17,7,38,Done,32.91,1050,5,10,Plastic,Medium,226,786,493,465,94.32,3.8,0,7,37.4,73.66,93.44,0,0,0,479
9365,2025-06-19 10:46:35.823746,2025-06-19,10,25,6,C,Line-1,Sensor,BATCH-3043,M-103,110.07,14,58,Pending,48.08,1042,13,7,Plastic,High,211,994,1005,958,95.32,1.86,0,3,39.98,74.62,119.91,0,0,0,950
9366,2026-03-21 19:46:35.823746,2026-03-21,19,12,3,B,Line-1,PCB,BATCH-1099,M-104,77.73,23,35,Done,15.72,1007,12,11,Copper,Medium,211,764,752,741,98.54,0.5,3,5,28.02,67.36,87.52,0,0,0,761
9367,2025-06-13 04:18:35.823746,2025-06-13,4,24,6,B,Line-2,Microchip,BATCH-4662,M-102,90.13,11,46,Pending,48.11,1031,7,8,Copper,Medium,212,644,1143,1111,97.2,3.17,4,5,36.67,32.27,73.24,0,0,0,1125
9368,2025-09-15 10:33:35.823746,2025-09-15,10,38,9,B,Line-2,PCB,BATCH-6709,M-102,51.63,9,13,Pending,15.67,1028,7,10,Copper,Medium,220,281,876,877,100.11,0.79,2,3,20.47,49.81,55.58,0,0,0,888
9369,2026-01-03 00:10:35.823746,2026-01-03,0,1,1,B,Line-3,Microchip,BATCH-8888,M-101,105.91,15,34,Done,34.13,1029,10,12,Plastic,Low,236,388,1036,1022,98.65,1.56,1,0,26.91,56.14,68.84,0,0,0,1012
9370,2026-02-02 07:28:35.823746,2026-02-02,7,6,2,C,Line-1,Microchip,BATCH-4309,M-102,76.13,12,70,Pending,34.19,1030,1,8,Silicon,Medium,229,467,1110,1027,92.52,4.13,0,3,35.89,77.31,50.85,0,0,0,1047
9371,2025-10-08 02:20:35.823746,2025-10-08,2,41,10,C,Line-2,Sensor,BATCH-8286,M-102,63.82,23,109,Done,30.0,1006,7,10,Plastic,Medium,235,196,713,603,84.57,1.33,1,3,32.73,73.12,93.87,0,0,0,607
9372,2026-05-13 19:00:35.823746,2026-05-13,19,20,5,C,Line-3,PCB,BATCH-3539,M-103,78.74,5,40,Done,22.92,1005,2,7,Copper,Low,214,121,1069,1018,95.23,4.35,0,2,29.33,30.2,76.88,0,0,0,1016
9373,2025-08-06 03:32:35.823746,2025-08-06,3,32,8,C,Line-2,Microchip,BATCH-1611,M-103,109.29,24,41,Done,52.99,1049,14,10,Silicon,High,213,801,1064,1036,97.37,2.51,19,0,33.1,38.41,118.52,0,1,0,1056
9374,2025-11-09 17:12:35.823746,2025-11-09,17,45,11,A,Line-3,Microchip,BATCH-6897,M-104,61.9,9,24,Pending,19.71,1040,6,6,Plastic,Low,245,701,1194,1192,99.83,3.33,14,1,36.62,65.31,95.29,0,1,0,1176
9375,2026-01-09 11:08:35.823746,2026-01-09,11,2,1,B,Line-2,Microchip,BATCH-6771,M-103,72.64,18,39,Pending,49.83,1001,6,6,Plastic,High,202,181,430,403,93.72,1.98,1,1,28.66,76.09,62.12,0,0,0,413
9376,2025-09-10 01:58:35.823746,2025-09-10,1,37,9,B,Line-2,Sensor,BATCH-4474,M-104,85.66,7,38,Done,59.64,1050,11,9,Plastic,High,246,263,965,949,98.34,4.2,1,9,34.63,77.72,91.22,0,0,0,953
9377,2025-11-30 06:48:35.823746,2025-11-30,6,48,11,C,Line-1,PCB,BATCH-7300,M-104,78.21,15,67,Done,46.15,1038,5,11,Copper,High,214,110,453,381,84.11,4.87,1,1,32.38,47.65,60.58,0,0,0,384
9378,2026-04-29 18:07:35.823746,2026-04-29,18,18,4,A,Line-2,PCB,BATCH-4202,M-104,90.59,14,9,Pending,54.6,1045,6,9,Copper,High,245,968,1084,1097,101.2,3.17,4,3,33.42,67.53,56.3,0,0,0,1114
9379,2025-10-15 00:33:35.823746,2025-10-15,0,42,10,C,Line-1,PCB,BATCH-2157,M-104,69.36,12,33,Done,17.24,1048,4,6,Plastic,Low,213,191,685,645,94.16,1.33,13,9,22.89,75.0,59.52,0,1,0,643
9380,2025-11-23 21:53:35.823746,2025-11-23,21,47,11,A,Line-2,Microchip,BATCH-2663,M-102,64.43,18,20,Pending,55.45,1024,1,12,Copper,Medium,235,177,417,409,98.08,3.78,3,0,31.85,54.2,77.49,0,0,0,422
9381,2026-04-30 12:57:35.823746,2026-04-30,12,18,4,A,Line-1,Sensor,BATCH-6072,M-102,59.49,12,8,Pending,32.62,1008,6,9,Plastic,High,249,743,375,389,103.73,3.99,2,10,33.74,43.0,69.33,0,0,0,387
9382,2025-11-16 10:55:35.823746,2025-11-16,10,46,11,C,Line-2,Microchip,BATCH-2888,M-101,53.44,9,58,Done,53.6,1001,12,7,Copper,Medium,248,949,711,662,93.11,1.14,4,9,27.24,30.33,83.55,0,0,0,646
9383,2026-04-29 16:24:35.823746,2026-04-29,16,18,4,A,Line-2,PCB,BATCH-0785,M-103,117.08,19,26,Pending,38.81,1007,4,8,Silicon,Medium,227,279,475,467,98.32,1.58,8,8,37.23,34.81,58.51,0,1,0,480
9384,2025-10-23 19:31:35.823746,2025-10-23,19,43,10,C,Line-1,Microchip,BATCH-0780,M-104,86.53,9,105,Pending,53.71,1033,6,7,Plastic,Medium,231,727,1113,1005,90.3,1.36,2,1,31.44,50.0,66.17,0,0,1,997
9385,2025-11-24 13:03:35.823746,2025-11-24,13,48,11,B,Line-2,Sensor,BATCH-2905,M-103,113.48,20,44,Done,28.09,1002,7,6,Copper,Low,231,326,822,792,96.35,2.74,19,7,38.99,44.6,77.2,0,1,0,805
9386,2025-06-21 21:30:35.823746,2025-06-21,21,25,6,B,Line-2,Microchip,BATCH-7869,M-103,118.21,22,45,Done,48.73,1006,14,7,Plastic,High,231,679,1196,1179,98.58,0.99,2,1,39.15,32.69,117.03,0,0,0,1172
9387,2026-04-01 21:10:35.823746,2026-04-01,21,14,4,C,Line-3,Sensor,BATCH-8723,M-101,66.76,9,101,Done,25.46,1039,10,11,Silicon,Low,208,235,541,445,82.26,1.6,1,8,34.77,49.52,50.68,0,0,0,450
9388,2025-12-28 06:54:35.823746,2025-12-28,6,52,12,B,Line-3,Microchip,BATCH-1998,M-103,116.04,18,15,Pending,47.68,1009,6,6,Copper,Medium,232,712,592,589,99.49,4.02,2,2,30.23,67.75,62.25,0,0,0,584
9389,2025-08-12 16:56:35.823746,2025-08-12,16,33,8,B,Line-3,Sensor,BATCH-2721,M-104,69.22,23,37,Done,40.97,1028,11,12,Plastic,Medium,213,148,1083,1068,98.61,2.83,0,2,29.17,45.41,60.98,0,0,0,1070
9390,2026-02-26 18:12:35.823746,2026-02-26,18,9,2,C,Line-3,PCB,BATCH-2821,M-102,77.11,17,102,Done,48.67,1046,13,9,Silicon,Medium,206,123,1039,948,91.24,4.02,2,3,39.37,59.24,77.69,0,0,0,933
9391,2025-08-06 21:13:35.823746,2025-08-06,21,32,8,C,Line-1,Microchip,BATCH-0247,M-102,73.91,24,40,Done,47.69,1004,11,10,Copper,High,246,955,1139,1106,97.1,2.64,2,10,38.01,34.6,116.49,0,0,0,1101
9392,2025-07-16 23:47:35.823746,2025-07-16,23,29,7,C,Line-3,Microchip,BATCH-0701,M-102,53.3,13,88,Done,54.58,1040,2,9,Silicon,High,230,288,875,776,88.69,4.43,3,4,37.07,74.98,98.26,0,0,0,761
9393,2025-09-17 13:19:35.823746,2025-09-17,13,38,9,B,Line-2,PCB,BATCH-3670,M-104,62.64,18,31,Done,19.53,1011,7,12,Copper,Medium,216,656,959,942,98.23,2.84,4,9,20.24,70.57,107.63,0,0,0,934
9394,2026-03-20 03:19:35.823746,2026-03-20,3,12,3,C,Line-1,Sensor,BATCH-0258,M-101,53.3,16,37,Pending,44.94,1048,4,8,Plastic,High,246,140,448,404,90.18,1.76,2,6,26.33,39.66,116.87,0,0,0,397
9395,2026-03-23 03:42:35.823746,2026-03-23,3,13,3,B,Line-2,Microchip,BATCH-2581,M-104,71.84,7,29,Done,18.4,1009,12,6,Copper,Low,229,531,567,562,99.12,2.6,9,6,31.4,41.33,57.08,0,1,0,582
9396,2026-04-20 17:53:35.823746,2026-04-20,17,17,4,A,Line-1,Microchip,BATCH-7680,M-101,60.15,13,3,Done,39.14,1041,14,10,Silicon,High,240,780,1006,1041,103.48,0.56,4,10,20.28,40.01,116.46,0,0,0,1061
9397,2025-07-25 08:14:35.823746,2025-07-25,8,30,7,B,Line-3,Sensor,BATCH-1117,M-101,98.55,19,50,Done,34.08,1043,10,6,Copper,High,235,798,1126,1096,97.34,2.51,1,2,36.67,60.42,115.98,0,0,0,1102
9398,2026-04-03 11:19:35.823746,2026-04-03,11,14,4,A,Line-2,Sensor,BATCH-6500,M-102,108.3,18,5,Done,20.46,1002,11,11,Plastic,High,239,662,984,1011,102.74,2.66,5,10,32.5,47.63,83.2,0,1,0,1030
9399,2025-10-22 02:51:35.823746,2025-10-22,2,43,10,C,Line-1,PCB,BATCH-7780,M-104,107.3,11,101,Done,56.76,1030,1,9,Silicon,High,249,385,687,573,83.41,4.66,0,4,35.19,72.45,98.56,0,0,0,572
9400,2025-10-25 19:03:35.823746,2025-10-25,19,43,10,C,Line-3,PCB,BATCH-4814,M-103,114.58,16,64,Done,32.22,1013,15,6,Silicon,High,250,454,622,573,92.12,2.56,4,2,32.14,35.92,66.52,0,0,0,570
9401,2025-09-23 04:17:35.823746,2025-09-23,4,39,9,A,Line-2,Sensor,BATCH-7006,M-101,53.02,10,22,Done,43.05,1003,14,10,Copper,High,244,391,601,617,102.66,3.35,4,9,25.12,48.28,105.88,0,0,0,613
9402,2026-02-14 05:49:35.823746,2026-02-14,5,7,2,A,Line-2,Sensor,BATCH-9612,M-104,55.2,14,26,Done,50.53,1043,6,10,Plastic,High,227,907,606,602,99.34,3.51,2,3,39.12,68.46,72.47,0,0,0,589
9403,2026-01-08 20:13:35.823746,2026-01-08,20,2,1,C,Line-3,PCB,BATCH-9768,M-101,118.07,19,116,Done,18.89,1002,5,9,Silicon,Medium,239,321,1085,964,88.85,4.42,1,3,29.61,77.78,50.49,0,0,0,964
9404,2025-08-27 03:10:35.823746,2025-08-27,3,35,8,C,Line-2,Microchip,BATCH-3863,M-102,103.62,20,78,Pending,48.02,1047,5,11,Silicon,Low,243,919,386,303,78.5,1.69,10,6,30.2,57.47,62.37,0,1,1,311
9405,2026-01-25 19:18:35.823746,2026-01-25,19,4,1,A,Line-1,PCB,BATCH-2062,M-102,60.91,9,14,Pending,37.73,1034,5,9,Silicon,High,211,906,995,1001,100.6,1.69,1,5,36.38,46.57,108.69,0,0,0,993
9406,2025-12-12 11:22:35.823746,2025-12-12,11,50,12,B,Line-1,Sensor,BATCH-0242,M-101,109.54,6,43,Pending,16.32,1028,12,7,Copper,High,214,953,788,769,97.59,2.67,4,6,22.33,36.69,62.43,0,0,0,763
9407,2025-11-08 12:42:35.823746,2025-11-08,12,45,11,A,Line-1,Sensor,BATCH-6305,M-101,89.48,20,26,Done,36.65,1024,1,7,Silicon,High,237,860,822,808,98.3,2.37,1,8,36.27,30.06,104.29,0,0,0,802
9408,2025-12-04 05:10:35.823746,2025-12-04,5,49,12,B,Line-1,PCB,BATCH-4808,M-102,108.59,22,21,Done,46.65,1005,4,7,Plastic,High,233,972,1140,1127,98.86,2.09,4,7,20.03,37.58,56.06,0,0,0,1117
9409,2025-12-24 02:17:35.823746,2025-12-24,2,52,12,B,Line-2,Sensor,BATCH-7148,M-101,115.38,10,12,Done,29.46,1034,8,11,Silicon,Medium,222,238,1142,1146,100.35,2.71,9,6,35.95,78.46,56.71,0,1,0,1129
9410,2025-12-29 09:33:35.823746,2025-12-29,9,1,12,B,Line-3,PCB,BATCH-9219,M-101,96.42,23,38,Done,53.47,1007,5,10,Copper,High,216,621,473,445,94.08,1.26,1,1,28.88,73.42,85.78,0,0,0,460
9411,2025-11-06 12:44:35.823746,2025-11-06,12,45,11,A,Line-1,Microchip,BATCH-4530,M-102,54.92,6,27,Done,17.72,1026,9,8,Plastic,High,236,645,618,619,100.16,2.39,2,1,30.58,69.23,118.16,0,0,0,614
9412,2026-05-01 22:51:35.823746,2026-05-01,22,18,5,A,Line-2,Microchip,BATCH-5074,M-102,75.26,24,29,Done,37.6,1033,5,9,Plastic,High,220,986,984,975,99.09,3.11,2,1,22.88,54.21,90.19,0,0,0,960
9413,2025-07-24 04:30:35.823746,2025-07-24,4,30,7,B,Line-1,PCB,BATCH-0416,M-101,118.0,12,16,Pending,18.44,1047,1,10,Silicon,Medium,204,533,1046,1032,98.66,1.15,5,4,32.49,48.34,101.73,0,1,0,1033
9414,2026-04-27 23:15:35.823746,2026-04-27,23,18,4,B,Line-1,PCB,BATCH-9897,M-101,108.38,10,13,Pending,50.68,1049,7,11,Plastic,High,248,495,918,919,100.11,1.3,0,7,21.43,67.77,72.49,0,0,0,908
9415,2025-10-30 10:15:35.823746,2025-10-30,10,44,10,B,Line-2,Sensor,BATCH-7867,M-101,88.66,12,37,Done,23.35,1036,15,7,Silicon,Medium,204,758,1182,1175,99.41,3.09,4,4,34.21,72.58,95.32,0,0,0,1182
9416,2025-07-31 21:32:35.823746,2025-07-31,21,31,7,A,Line-2,Microchip,BATCH-6454,M-103,53.17,20,0,Pending,24.07,1001,7,6,Copper,High,201,293,1192,1216,102.01,4.16,2,7,25.8,73.84,86.09,0,0,0,1199
9417,2025-09-07 02:03:35.823746,2025-09-07,2,36,9,B,Line-3,PCB,BATCH-1068,M-104,58.93,23,11,Pending,50.28,1028,8,10,Copper,Medium,232,364,313,318,101.6,4.18,1,3,26.88,30.01,111.72,0,0,0,327
9418,2026-05-09 19:34:35.823746,2026-05-09,19,19,5,B,Line-3,PCB,BATCH-8747,M-103,53.14,18,34,Pending,17.35,1026,11,12,Plastic,High,225,583,425,413,97.18,2.12,2,7,36.04,55.78,78.31,0,0,0,409
